variable_1,variable_2,correlacion,metodo,correlacion_abs,nivel_alerta,familia_1,tipo_1,familia_2,tipo_2,misma_familia,comentario
mod_TD,zona_sur,-0.023255038488413808,Pearson,0.023255038488413808,baja,modulo,dicotomica,territorio,dicotomica,NO,Baja o manejable
mod_TC,quintil_3,-0.023227134320737527,MixedCor,0.023227134320737527,baja,modulo,dicotomica,ingresos,dicotomica,NO,Baja o manejable
mod_TC,quintil_3,-0.023226017196696078,Tetracorica,0.023226017196696078,baja,modulo,dicotomica,ingresos,dicotomica,NO,Baja o manejable
zona_sur,edad_18_24,-0.02300887425805052,Tetracorica,0.02300887425805052,baja,territorio,dicotomica,edad,dicotomica,NO,Baja o manejable
zona_sur,edad_18_24,-0.023006518461787626,MixedCor,0.023006518461787626,baja,territorio,dicotomica,edad,dicotomica,NO,Baja o manejable
T_mod_10h,quintil_5,-0.02262496856989933,Pearson,0.02262496856989933,baja,tiempo_modulo,continua,ingresos,dicotomica,NO,Baja o manejable
zona_sur,educ_tecnica,0.022436106250752104,Pearson,0.022436106250752104,baja,territorio,dicotomica,educacion,dicotomica,NO,Baja o manejable
zona_sur,educ_tecnica,0.022436106250752104,Spearman,0.022436106250752104,baja,territorio,dicotomica,educacion,dicotomica,NO,Baja o manejable
n_profesionales,zona_sur,-0.022203184358521626,MixedCor,0.022203184358521626,baja,hogar,continua,territorio,dicotomica,NO,Baja o manejable
sexo_modelo,educacion_modelo,0.022094650094895356,Cramer V base larga,0.022094650094895356,baja,sexo,categorica_nominal,educacion,categorica_ordinal,NO,Baja o manejable
female,quintil_4,-0.02206194670799512,MixedCor,0.02206194670799512,baja,sexo,dicotomica,ingresos,dicotomica,NO,Baja o manejable
female,quintil_4,-0.022060604377614586,Tetracorica,0.022060604377614586,baja,sexo,dicotomica,ingresos,dicotomica,NO,Baja o manejable
T_mod_10h,quintil_3,0.022027629467979898,MixedCor,0.022027629467979898,baja,tiempo_modulo,continua,ingresos,dicotomica,NO,Baja o manejable
zona_centro,quintil_3,-0.02183208742281715,Spearman,0.02183208742281715,baja,territorio,dicotomica,ingresos,dicotomica,NO,Baja o manejable
zona_centro,quintil_3,-0.021832087422817142,Pearson,0.021832087422817142,baja,territorio,dicotomica,ingresos,dicotomica,NO,Baja o manejable
n_trabajadores,educ_secundaria,0.021799731138936254,Pearson,0.021799731138936254,baja,hogar,continua,educacion,dicotomica,NO,Baja o manejable
female,educ_universitaria,-0.021375550672171246,MixedCor,0.021375550672171246,baja,sexo,dicotomica,educacion,dicotomica,NO,Baja o manejable
female,educ_universitaria,-0.021374756948855787,Tetracorica,0.021374756948855787,baja,sexo,dicotomica,educacion,dicotomica,NO,Baja o manejable
educ_tecnica,quintil_4,0.020759881680243165,Tetracorica,0.020759881680243165,baja,educacion,dicotomica,ingresos,dicotomica,NO,Baja o manejable
educ_tecnica,quintil_4,0.020759642400122666,MixedCor,0.020759642400122666,baja,educacion,dicotomica,ingresos,dicotomica,NO,Baja o manejable
n_trabajadores,zona_sur,-0.020737290334001953,MixedCor,0.020737290334001953,baja,hogar,continua,territorio,dicotomica,NO,Baja o manejable
zona_sur,ing_personal,0.020597054292830545,Pearson,0.020597054292830545,baja,territorio,dicotomica,ingresos,continua,NO,Baja o manejable
mod_CP,quintil_4,0.020550901001070515,MixedCor,0.020550901001070515,baja,modulo,dicotomica,ingresos,dicotomica,NO,Baja o manejable
mod_CP,quintil_4,0.020550888591294364,Tetracorica,0.020550888591294364,baja,modulo,dicotomica,ingresos,dicotomica,NO,Baja o manejable
T_mod_10h,quintil_4,0.020473880619592513,Pearson,0.020473880619592513,baja,tiempo_modulo,continua,ingresos,dicotomica,NO,Baja o manejable
mod_TC,zona_centro,-0.020263775945807014,Spearman,0.020263775945807014,baja,modulo,dicotomica,territorio,dicotomica,NO,Baja o manejable
mod_TC,zona_centro,-0.020263775945807007,Pearson,0.020263775945807007,baja,modulo,dicotomica,territorio,dicotomica,NO,Baja o manejable
zona_centro,educ_tecnica,-0.020236569845860797,Pearson,0.020236569845860797,baja,territorio,dicotomica,educacion,dicotomica,NO,Baja o manejable
zona_centro,educ_tecnica,-0.020236569845860797,Spearman,0.020236569845860797,baja,territorio,dicotomica,educacion,dicotomica,NO,Baja o manejable
mod_TC,n_trabajadores,0.020183336955175983,Spearman,0.020183336955175983,baja,modulo,dicotomica,hogar,continua,NO,Baja o manejable
edad_18_24,educ_tecnica,0.020040966557035435,Pearson,0.020040966557035435,baja,edad,dicotomica,educacion,dicotomica,NO,Baja o manejable
edad_18_24,educ_tecnica,0.020040966557035435,Spearman,0.020040966557035435,baja,edad,dicotomica,educacion,dicotomica,NO,Baja o manejable
n_trabajadores,zona_centro,-0.019856300284174358,MixedCor,0.019856300284174358,baja,hogar,continua,territorio,dicotomica,NO,Baja o manejable
female,quintil_4,-0.019840297121630986,Pearson,0.019840297121630986,baja,sexo,dicotomica,ingresos,dicotomica,NO,Baja o manejable
female,quintil_4,-0.019840297121630986,Spearman,0.019840297121630986,baja,sexo,dicotomica,ingresos,dicotomica,NO,Baja o manejable
T_mod_10h,n_profesionales,-0.019775937078182617,Spearman,0.019775937078182617,baja,tiempo_modulo,continua,hogar,continua,NO,Baja o manejable
mod_CP,edad_18_24,-0.019596189424002212,Spearman,0.019596189424002212,baja,modulo,dicotomica,edad,dicotomica,NO,Baja o manejable
mod_CP,edad_18_24,-0.01959618942400221,Pearson,0.01959618942400221,baja,modulo,dicotomica,edad,dicotomica,NO,Baja o manejable
educ_tecnica,quintil_3,0.01937054492022464,Tetracorica,0.01937054492022464,baja,educacion,dicotomica,ingresos,dicotomica,NO,Baja o manejable
educ_tecnica,quintil_3,0.01937023109492744,MixedCor,0.01937023109492744,baja,educacion,dicotomica,ingresos,dicotomica,NO,Baja o manejable
T_mod_10h,quintil_4,0.01925291841024405,Spearman,0.01925291841024405,baja,tiempo_modulo,continua,ingresos,dicotomica,NO,Baja o manejable
educ_secundaria,quintil_3,0.019235364237606155,Pearson,0.019235364237606155,baja,educacion,dicotomica,ingresos,dicotomica,NO,Baja o manejable
educ_secundaria,quintil_3,0.019235364237606155,Spearman,0.019235364237606155,baja,educacion,dicotomica,ingresos,dicotomica,NO,Baja o manejable
zona_centro,quintil_3,-0.019200242210400252,Tetracorica,0.019200242210400252,baja,territorio,dicotomica,ingresos,dicotomica,NO,Baja o manejable
zona_centro,quintil_3,-0.019200235672244204,MixedCor,0.019200235672244204,baja,territorio,dicotomica,ingresos,dicotomica,NO,Baja o manejable
mod_TC,quintil_5,0.019188765663372048,Tetracorica,0.019188765663372048,baja,modulo,dicotomica,ingresos,dicotomica,NO,Baja o manejable
mod_TC,quintil_5,0.019188612589024604,MixedCor,0.019188612589024604,baja,modulo,dicotomica,ingresos,dicotomica,NO,Baja o manejable
mod_TC,educ_secundaria,-0.019137389793681913,Pearson,0.019137389793681913,baja,modulo,dicotomica,educacion,dicotomica,NO,Baja o manejable
mod_TC,educ_secundaria,-0.019137389793681913,Spearman,0.019137389793681913,baja,modulo,dicotomica,educacion,dicotomica,NO,Baja o manejable
zona_centro,educ_universitaria,-0.018878511640385728,MixedCor,0.018878511640385728,baja,territorio,dicotomica,educacion,dicotomica,NO,Baja o manejable
zona_centro,educ_universitaria,-0.01887834920384809,Tetracorica,0.01887834920384809,baja,territorio,dicotomica,educacion,dicotomica,NO,Baja o manejable
mod_TC,quintil_3,-0.018735564041157754,Spearman,0.018735564041157754,baja,modulo,dicotomica,ingresos,dicotomica,NO,Baja o manejable
mod_TC,quintil_3,-0.01873556404115775,Pearson,0.01873556404115775,baja,modulo,dicotomica,ingresos,dicotomica,NO,Baja o manejable
mod_TD,educ_secundaria,-0.018728213671512,Tetracorica,0.018728213671512,baja,modulo,dicotomica,educacion,dicotomica,NO,Baja o manejable
mod_TD,educ_secundaria,-0.0187263268934721,MixedCor,0.0187263268934721,baja,modulo,dicotomica,educacion,dicotomica,NO,Baja o manejable
mod_ED,zona_centro,-0.018645457053599556,Tetracorica,0.018645457053599556,baja,modulo,dicotomica,territorio,dicotomica,NO,Baja o manejable
mod_ED,zona_centro,-0.018644658670220367,MixedCor,0.018644658670220367,baja,modulo,dicotomica,territorio,dicotomica,NO,Baja o manejable
educ_tecnica,quintil_4,0.01848336083262224,Pearson,0.01848336083262224,baja,educacion,dicotomica,ingresos,dicotomica,NO,Baja o manejable
educ_tecnica,quintil_4,0.018483360832622236,Spearman,0.018483360832622236,baja,educacion,dicotomica,ingresos,dicotomica,NO,Baja o manejable
ing_personal,zona_centro,-0.018251380357420504,MixedCor,0.018251380357420504,baja,ingresos,continua,territorio,dicotomica,NO,Baja o manejable
zona_centro,edad_18_24,0.018149244164741014,Spearman,0.018149244164741014,baja,territorio,dicotomica,edad,dicotomica,NO,Baja o manejable
zona_centro,edad_18_24,0.01814924416474101,Pearson,0.01814924416474101,baja,territorio,dicotomica,edad,dicotomica,NO,Baja o manejable
mod_ED,female,-0.018102309449055526,Spearman,0.018102309449055526,baja,modulo,dicotomica,sexo,dicotomica,NO,Baja o manejable
mod_ED,female,-0.018102309449055522,Pearson,0.018102309449055522,baja,modulo,dicotomica,sexo,dicotomica,NO,Baja o manejable
mod_CP,quintil_3,0.017887159957490358,Pearson,0.017887159957490358,baja,modulo,dicotomica,ingresos,dicotomica,NO,Baja o manejable
mod_CP,quintil_3,0.017887159957490358,Spearman,0.017887159957490358,baja,modulo,dicotomica,ingresos,dicotomica,NO,Baja o manejable
mod_TD,quintil_4,-0.0175340076551896,Spearman,0.0175340076551896,baja,modulo,dicotomica,ingresos,dicotomica,NO,Baja o manejable
mod_TD,quintil_4,-0.017534007655189594,Pearson,0.017534007655189594,baja,modulo,dicotomica,ingresos,dicotomica,NO,Baja o manejable
zona_sur,quintil_4,0.017530544505341798,Pearson,0.017530544505341798,baja,territorio,dicotomica,ingresos,dicotomica,NO,Baja o manejable
zona_sur,quintil_4,0.017530544505341798,Spearman,0.017530544505341798,baja,territorio,dicotomica,ingresos,dicotomica,NO,Baja o manejable
T_mod_10h,edad_18_24,-0.017420579542313387,MixedCor,0.017420579542313387,baja,tiempo_modulo,continua,edad,dicotomica,NO,Baja o manejable
zona_centro,n_trabajadores,-0.017234315011193446,Spearman,0.017234315011193446,baja,territorio,dicotomica,hogar,continua,NO,Baja o manejable
mod_CP,zona_centro,0.016779499853396603,Pearson,0.016779499853396603,baja,modulo,dicotomica,territorio,dicotomica,NO,Baja o manejable
mod_CP,zona_centro,0.016779499853396603,Spearman,0.016779499853396603,baja,modulo,dicotomica,territorio,dicotomica,NO,Baja o manejable
mod_ED,n_profesionales,0.016335248338693598,Pearson,0.016335248338693598,baja,modulo,dicotomica,hogar,continua,NO,Baja o manejable
zona_sur,n_profesionales,-0.016016144064237146,Pearson,0.016016144064237146,baja,territorio,dicotomica,hogar,continua,NO,Baja o manejable
T_mod_10h,quintil_3,0.01599996793789932,Spearman,0.01599996793789932,baja,tiempo_modulo,continua,ingresos,dicotomica,NO,Baja o manejable
edad_modelo,territorio_modelo,0.015978701328343625,Policorica ordinales persona,0.015978701328343625,baja,edad,categorica_ordinal,territorio,categorica_ordinal_impuesta,NO,Baja o manejable
zona_centro,n_trabajadores,-0.015843237976390936,Pearson,0.015843237976390936,baja,territorio,dicotomica,hogar,continua,NO,Baja o manejable
T_mod_10h,female,0.01574800290146241,Spearman,0.01574800290146241,baja,tiempo_modulo,continua,sexo,dicotomica,NO,Baja o manejable
T_mod_10h,quintil_3,0.015546382657419332,Pearson,0.015546382657419332,baja,tiempo_modulo,continua,ingresos,dicotomica,NO,Baja o manejable
female,educ_universitaria,-0.015321960795557685,Pearson,0.015321960795557685,baja,sexo,dicotomica,educacion,dicotomica,NO,Baja o manejable
female,educ_universitaria,-0.015321960795557681,Spearman,0.015321960795557681,baja,sexo,dicotomica,educacion,dicotomica,NO,Baja o manejable
zona_centro,quintil_5,0.015212327618516602,MixedCor,0.015212327618516602,baja,territorio,dicotomica,ingresos,dicotomica,NO,Baja o manejable
zona_centro,quintil_5,0.015212258871008513,Tetracorica,0.015212258871008513,baja,territorio,dicotomica,ingresos,dicotomica,NO,Baja o manejable
mod_TC,n_trabajadores,0.015018884184826262,Pearson,0.015018884184826262,baja,modulo,dicotomica,hogar,continua,NO,Baja o manejable
edad_18_24,quintil_3,-0.014991203771727744,Spearman,0.014991203771727744,baja,edad,dicotomica,ingresos,dicotomica,NO,Baja o manejable
edad_18_24,quintil_3,-0.014991203771727739,Pearson,0.014991203771727739,baja,edad,dicotomica,ingresos,dicotomica,NO,Baja o manejable
zona_sur,n_trabajadores,-0.01495872952853339,Pearson,0.01495872952853339,baja,territorio,dicotomica,hogar,continua,NO,Baja o manejable
T_mod_10h,female,0.014900219075489229,MixedCor,0.014900219075489229,baja,tiempo_modulo,continua,sexo,dicotomica,NO,Baja o manejable
n_trabajadores,educ_secundaria,0.014629882981480845,Spearman,0.014629882981480845,baja,hogar,continua,educacion,dicotomica,NO,Baja o manejable
zona_centro,ing_personal,-0.014562680774459451,Pearson,0.014562680774459451,baja,territorio,dicotomica,ingresos,continua,NO,Baja o manejable
n_trabajadores,ing_personal,0.014463800622659617,Pearson,0.014463800622659617,baja,hogar,continua,ingresos,continua,NO,Baja o manejable
n_trabajadores,ing_personal,0.014463800622659617,MixedCor,0.014463800622659617,baja,hogar,continua,ingresos,continua,NO,Baja o manejable
T_mod_10h,n_profesionales,-0.014350116363045718,Pearson,0.014350116363045718,baja,tiempo_modulo,continua,hogar,continua,NO,Baja o manejable
T_mod_10h,n_profesionales,-0.014350116363045718,MixedCor,0.014350116363045718,baja,tiempo_modulo,continua,hogar,continua,NO,Baja o manejable
mod_ED,n_profesionales,0.014248687673273414,Spearman,0.014248687673273414,baja,modulo,dicotomica,hogar,continua,NO,Baja o manejable
female,educ_tecnica,0.013796718080708401,Pearson,0.013796718080708401,baja,sexo,dicotomica,educacion,dicotomica,NO,Baja o manejable
female,educ_tecnica,0.013796718080708398,Spearman,0.013796718080708398,baja,sexo,dicotomica,educacion,dicotomica,NO,Baja o manejable
mod_TD,educ_secundaria,-0.013636026798010565,Spearman,0.013636026798010565,baja,modulo,dicotomica,educacion,dicotomica,NO,Baja o manejable
mod_TD,educ_secundaria,-0.013636026798010563,Pearson,0.013636026798010563,baja,modulo,dicotomica,educacion,dicotomica,NO,Baja o manejable
zona_sur,edad_65mas,-0.013540102325951112,Tetracorica,0.013540102325951112,baja,territorio,dicotomica,edad,dicotomica,NO,Baja o manejable
zona_sur,edad_65mas,-0.013538052924489135,MixedCor,0.013538052924489135,baja,territorio,dicotomica,edad,dicotomica,NO,Baja o manejable
zona_centro,educ_secundaria,0.013346303715208957,Spearman,0.013346303715208957,baja,territorio,dicotomica,educacion,dicotomica,NO,Baja o manejable
zona_centro,educ_secundaria,0.013346303715208955,Pearson,0.013346303715208955,baja,territorio,dicotomica,educacion,dicotomica,NO,Baja o manejable
vive_pareja,quintil_3,0.013180410920785118,MixedCor,0.013180410920785118,baja,hogar,dicotomica,ingresos,dicotomica,NO,Baja o manejable
vive_pareja,quintil_3,0.01317985149928354,Tetracorica,0.01317985149928354,baja,hogar,dicotomica,ingresos,dicotomica,NO,Baja o manejable
n_profesionales,edad_18_24,-0.013097731604230577,MixedCor,0.013097731604230577,baja,hogar,continua,edad,dicotomica,NO,Baja o manejable
educ_tecnica,quintil_3,0.012268849513427414,Pearson,0.012268849513427414,baja,educacion,dicotomica,ingresos,dicotomica,NO,Baja o manejable
educ_tecnica,quintil_3,0.012268849513427412,Spearman,0.012268849513427412,baja,educacion,dicotomica,ingresos,dicotomica,NO,Baja o manejable
zona_centro,vive_pareja,-0.012243338619703448,Tetracorica,0.012243338619703448,baja,territorio,dicotomica,hogar,dicotomica,NO,Baja o manejable
zona_centro,vive_pareja,-0.012241776097490603,MixedCor,0.012241776097490603,baja,territorio,dicotomica,hogar,dicotomica,NO,Baja o manejable
mod_CP,quintil_5,-0.01220405635269167,MixedCor,0.01220405635269167,baja,modulo,dicotomica,ingresos,dicotomica,NO,Baja o manejable
mod_CP,quintil_5,-0.012203574767461072,Tetracorica,0.012203574767461072,baja,modulo,dicotomica,ingresos,dicotomica,NO,Baja o manejable
edad_65mas,vive_pareja,-0.01216969515153032,Pearson,0.01216969515153032,baja,edad,dicotomica,hogar,dicotomica,NO,Baja o manejable
edad_65mas,vive_pareja,-0.012169695151530319,Spearman,0.012169695151530319,baja,edad,dicotomica,hogar,dicotomica,NO,Baja o manejable
mod_TD,quintil_3,0.012078588731042098,Tetracorica,0.012078588731042098,baja,modulo,dicotomica,ingresos,dicotomica,NO,Baja o manejable
mod_TD,quintil_3,0.012078503318813027,MixedCor,0.012078503318813027,baja,modulo,dicotomica,ingresos,dicotomica,NO,Baja o manejable
T_mod_10h,edad_18_24,-0.01191472238842395,Spearman,0.01191472238842395,baja,tiempo_modulo,continua,edad,dicotomica,NO,Baja o manejable
T_mod_10h,female,0.011785384923408441,Pearson,0.011785384923408441,baja,tiempo_modulo,continua,sexo,dicotomica,NO,Baja o manejable
quintil_3,ing_personal,0.011447097787004056,Spearman,0.011447097787004056,baja,ingresos,dicotomica,ingresos,continua,SI,Correlacion esperable dentro del mismo bloque de variables
female,zona_centro,-0.011386967935950903,Tetracorica,0.011386967935950903,baja,sexo,dicotomica,territorio,dicotomica,NO,Baja o manejable
female,zona_centro,-0.011386136939789985,MixedCor,0.011386136939789985,baja,sexo,dicotomica,territorio,dicotomica,NO,Baja o manejable
T_mod_10h,zona_centro,0.011012502830747487,Spearman,0.011012502830747487,baja,tiempo_modulo,continua,territorio,dicotomica,NO,Baja o manejable
zona_centro,educ_universitaria,-0.010687808854254839,Pearson,0.010687808854254839,baja,territorio,dicotomica,educacion,dicotomica,NO,Baja o manejable
zona_centro,educ_universitaria,-0.010687808854254839,Spearman,0.010687808854254839,baja,territorio,dicotomica,educacion,dicotomica,NO,Baja o manejable
mod_TD,vive_pareja,0.010676688737968943,Tetracorica,0.010676688737968943,baja,modulo,dicotomica,hogar,dicotomica,NO,Baja o manejable
mod_TD,vive_pareja,0.010673604531538358,MixedCor,0.010673604531538358,baja,modulo,dicotomica,hogar,dicotomica,NO,Baja o manejable
zona_sur,quintil_3,0.010334809442554969,MixedCor,0.010334809442554969,baja,territorio,dicotomica,ingresos,dicotomica,NO,Baja o manejable
zona_sur,quintil_3,0.01033425101529136,Tetracorica,0.01033425101529136,baja,territorio,dicotomica,ingresos,dicotomica,NO,Baja o manejable
T_mod_10h,edad_18_24,-0.010138752196563666,Pearson,0.010138752196563666,baja,tiempo_modulo,continua,edad,dicotomica,NO,Baja o manejable
edad_18_24,n_profesionales,-0.010119546735028184,Spearman,0.010119546735028184,baja,edad,dicotomica,hogar,continua,NO,Baja o manejable
female,quintil_3,0.010055306436250865,Tetracorica,0.010055306436250865,baja,sexo,dicotomica,ingresos,dicotomica,NO,Baja o manejable
female,quintil_3,0.010054064902262995,MixedCor,0.010054064902262995,baja,sexo,dicotomica,ingresos,dicotomica,NO,Baja o manejable
mod_TD,vive_pareja,-0.00964385285299765,Pearson,0.00964385285299765,baja,modulo,dicotomica,hogar,dicotomica,NO,Baja o manejable
mod_TD,vive_pareja,-0.009643852852997648,Spearman,0.009643852852997648,baja,modulo,dicotomica,hogar,dicotomica,NO,Baja o manejable
zona_sur,n_profesionales,-0.009621346409204493,Spearman,0.009621346409204493,baja,territorio,dicotomica,hogar,continua,NO,Baja o manejable
female,educ_secundaria,-0.009608721577397273,Pearson,0.009608721577397273,baja,sexo,dicotomica,educacion,dicotomica,NO,Baja o manejable
female,educ_secundaria,-0.009608721577397271,Spearman,0.009608721577397271,baja,sexo,dicotomica,educacion,dicotomica,NO,Baja o manejable
mod_ED,quintil_3,-0.009448336975394132,Pearson,0.009448336975394132,baja,modulo,dicotomica,ingresos,dicotomica,NO,Baja o manejable
mod_ED,quintil_3,-0.00944833697539413,Spearman,0.00944833697539413,baja,modulo,dicotomica,ingresos,dicotomica,NO,Baja o manejable
sexo_modelo,territorio_modelo,0.00941944969512434,Cramer V base larga,0.00941944969512434,baja,sexo,categorica_nominal,territorio,categorica_ordinal_impuesta,NO,Baja o manejable
zona_sur,n_trabajadores,-0.009020678929413944,Spearman,0.009020678929413944,baja,territorio,dicotomica,hogar,continua,NO,Baja o manejable
zona_sur,educ_universitaria,0.008797009560633938,Tetracorica,0.008797009560633938,baja,territorio,dicotomica,educacion,dicotomica,NO,Baja o manejable
zona_sur,educ_universitaria,0.008796907881713004,MixedCor,0.008796907881713004,baja,territorio,dicotomica,educacion,dicotomica,NO,Baja o manejable
mod_CP,vive_pareja,-0.008701802195847408,Spearman,0.008701802195847408,baja,modulo,dicotomica,hogar,dicotomica,NO,Baja o manejable
mod_CP,vive_pareja,-0.008701802195847406,Pearson,0.008701802195847406,baja,modulo,dicotomica,hogar,dicotomica,NO,Baja o manejable
zona_sur,vive_pareja,-0.008435424076918982,Tetracorica,0.008435424076918982,baja,territorio,dicotomica,hogar,dicotomica,NO,Baja o manejable
zona_sur,vive_pareja,-0.008434159612114725,MixedCor,0.008434159612114725,baja,territorio,dicotomica,hogar,dicotomica,NO,Baja o manejable
vive_pareja,educ_tecnica,0.008395902189741965,Pearson,0.008395902189741965,baja,hogar,dicotomica,educacion,dicotomica,NO,Baja o manejable
vive_pareja,educ_tecnica,0.008395902189741965,Spearman,0.008395902189741965,baja,hogar,dicotomica,educacion,dicotomica,NO,Baja o manejable
zona_sur,edad_18_24,-0.008371038601867064,Pearson,0.008371038601867064,baja,territorio,dicotomica,edad,dicotomica,NO,Baja o manejable
zona_sur,edad_18_24,-0.008371038601867062,Spearman,0.008371038601867062,baja,territorio,dicotomica,edad,dicotomica,NO,Baja o manejable
female,zona_centro,-0.008364865973390343,Pearson,0.008364865973390343,baja,sexo,dicotomica,territorio,dicotomica,NO,Baja o manejable
female,zona_centro,-0.008364865973390341,Spearman,0.008364865973390341,baja,sexo,dicotomica,territorio,dicotomica,NO,Baja o manejable
mod_TC,quintil_5,0.007972284251325153,Pearson,0.007972284251325153,baja,modulo,dicotomica,ingresos,dicotomica,NO,Baja o manejable
mod_TC,quintil_5,0.007972284251325151,Spearman,0.007972284251325151,baja,modulo,dicotomica,ingresos,dicotomica,NO,Baja o manejable
zona_sur,quintil_5,-0.007967187461548108,Pearson,0.007967187461548108,baja,territorio,dicotomica,ingresos,dicotomica,NO,Baja o manejable
zona_sur,quintil_5,-0.007967187461548108,Spearman,0.007967187461548108,baja,territorio,dicotomica,ingresos,dicotomica,NO,Baja o manejable
zona_sur,quintil_5,-0.007670308464043078,Tetracorica,0.007670308464043078,baja,territorio,dicotomica,ingresos,dicotomica,NO,Baja o manejable
zona_sur,quintil_5,-0.007670022507888825,MixedCor,0.007670022507888825,baja,territorio,dicotomica,ingresos,dicotomica,NO,Baja o manejable
edad_18_24,n_profesionales,-0.0076228609243362945,Pearson,0.0076228609243362945,baja,edad,dicotomica,hogar,continua,NO,Baja o manejable
mod_TC,zona_sur,0.0074548512620698755,MixedCor,0.0074548512620698755,baja,modulo,dicotomica,territorio,dicotomica,NO,Baja o manejable
mod_TC,zona_sur,0.007454492580289618,Tetracorica,0.007454492580289618,baja,modulo,dicotomica,territorio,dicotomica,NO,Baja o manejable
mod_CP,quintil_5,-0.006557357449716113,Pearson,0.006557357449716113,baja,modulo,dicotomica,ingresos,dicotomica,NO,Baja o manejable
mod_CP,quintil_5,-0.006557357449716113,Spearman,0.006557357449716113,baja,modulo,dicotomica,ingresos,dicotomica,NO,Baja o manejable
T_mod_10h,zona_centro,0.006281726894732225,MixedCor,0.006281726894732225,baja,tiempo_modulo,continua,territorio,dicotomica,NO,Baja o manejable
T_mod_10h,educ_tecnica,0.0061130553901710275,Spearman,0.0061130553901710275,baja,tiempo_modulo,continua,educacion,dicotomica,NO,Baja o manejable
mod_TD,educ_universitaria,-0.005944657220822098,MixedCor,0.005944657220822098,baja,modulo,dicotomica,educacion,dicotomica,NO,Baja o manejable
